,loc,drug
2123,https://www.goodrx.com/folitin-z,folitin-z
2124,https://www.goodrx.com/folivane-f,folivane-f
2125,https://www.goodrx.com/folivane-ob,folivane-ob
2126,https://www.goodrx.com/folivane-plus,folivane-plus
2127,https://www.goodrx.com/folivane-prx-dha,folivane-prx-dha
2128,https://www.goodrx.com/follistim-aq,follistim-aq
2129,https://www.goodrx.com/folotyn,folotyn
2130,https://www.goodrx.com/folplex,folplex
2131,https://www.goodrx.com/foltabs-prenatal,foltabs-prenatal
2132,https://www.goodrx.com/foltabs-prenatal-plus-dha,foltabs-prenatal-plus-dha
2133,https://www.goodrx.com/foltanx,foltanx
2134,https://www.goodrx.com/foltrate,foltrate
2135,https://www.goodrx.com/foltx,foltx
2136,https://www.goodrx.com/folvik-d,folvik-d
2137,https://www.goodrx.com/folvite,folvite
2138,https://www.goodrx.com/fondaparinux,fondaparinux
2139,https://www.goodrx.com/foradil,foradil
2140,https://www.goodrx.com/forfivo-xl,forfivo-xl
2141,https://www.goodrx.com/formoterol,formoterol
2142,https://www.goodrx.com/fortamet,fortamet
2143,https://www.goodrx.com/forteo,forteo
2144,https://www.goodrx.com/fortesta,fortesta
2145,https://www.goodrx.com/fortical,fortical
2146,https://www.goodrx.com/fosamax,fosamax
2147,https://www.goodrx.com/fosamax-plus-d,fosamax-plus-d
2148,https://www.goodrx.com/fosamprenavir,fosamprenavir
2149,https://www.goodrx.com/fosaprepitant,fosaprepitant
2150,https://www.goodrx.com/fosdenopterin,fosdenopterin
2151,https://www.goodrx.com/fosfomycin,fosfomycin
2152,https://www.goodrx.com/fosinopril,fosinopril
2153,https://www.goodrx.com/fosinopril-hctz,fosinopril-hctz
2154,https://www.goodrx.com/fosphenytoin-sodium,fosphenytoin-sodium
2155,https://www.goodrx.com/fosrenol,fosrenol
2156,https://www.goodrx.com/fosteum,fosteum
2157,https://www.goodrx.com/fosteum-plus,fosteum-plus
2158,https://www.goodrx.com/fotivda,fotivda
2159,https://www.goodrx.com/fragmin,fragmin
2160,https://www.goodrx.com/freestyle-libre,freestyle-libre
2161,https://www.goodrx.com/freestyle-libre-2,freestyle-libre-2
2162,https://www.goodrx.com/fremanezumab,fremanezumab
2163,https://www.goodrx.com/freshkote,freshkote
2164,https://www.goodrx.com/freshkote-preservative-free,freshkote-preservative-free
2165,https://www.goodrx.com/frontline,frontline
2166,https://www.goodrx.com/frontline-plus-for-cats,frontline-plus-for-cats
2167,https://www.goodrx.com/frontline-plus-for-dogs,frontline-plus-for-dogs
2168,https://www.goodrx.com/frontline-tritak-for-cats,frontline-tritak-for-cats
2169,https://www.goodrx.com/frontline-tritak-for-dogs,frontline-tritak-for-dogs
2170,https://www.goodrx.com/frova,frova
2171,https://www.goodrx.com/frovatriptan,frovatriptan
2172,https://www.goodrx.com/fulphila,fulphila
2173,https://www.goodrx.com/fulvestrant,fulvestrant
2174,https://www.goodrx.com/furadantin,furadantin
2175,https://www.goodrx.com/furosemide,furosemide
2176,https://www.goodrx.com/fusilev,fusilev
2177,https://www.goodrx.com/fusion-plus,fusion-plus
2178,https://www.goodrx.com/fuzeon,fuzeon
2179,https://www.goodrx.com/fyavolv,fyavolv
2180,https://www.goodrx.com/fycompa,fycompa
2181,https://www.goodrx.com/ga-68-dotatoc,ga-68-dotatoc
2182,https://www.goodrx.com/gabapentin,gabapentin
2183,https://www.goodrx.com/gabitril,gabitril
2184,https://www.goodrx.com/gablofen,gablofen
2185,https://www.goodrx.com/galafold,galafold
2186,https://www.goodrx.com/galantamine,galantamine
2187,https://www.goodrx.com/galantamine-er,galantamine-er
2188,https://www.goodrx.com/galliprant,galliprant
2189,https://www.goodrx.com/galsulfase,galsulfase
2190,https://www.goodrx.com/galzin,galzin
2191,https://www.goodrx.com/gamene,gamene
2192,https://www.goodrx.com/gammagard,gammagard
2193,https://www.goodrx.com/gammagard-s-d,gammagard-s-d
2194,https://www.goodrx.com/gamunex-c,gamunex-c
2195,https://www.goodrx.com/ganciclovir,ganciclovir
2196,https://www.goodrx.com/ganirelix,ganirelix
2197,https://www.goodrx.com/garamycin,garamycin
2198,https://www.goodrx.com/gardasil,gardasil
2199,https://www.goodrx.com/gardasil-9,gardasil-9
2200,https://www.goodrx.com/gas-x,gas-x
2201,https://www.goodrx.com/gastrocrom,gastrocrom
2202,https://www.goodrx.com/gatifloxacin,gatifloxacin
2203,https://www.goodrx.com/gattex,gattex
2204,https://www.goodrx.com/gavilyte-c,gavilyte-c
2205,https://www.goodrx.com/gavilyte-g,gavilyte-g
2206,https://www.goodrx.com/gavilyte-n,gavilyte-n
2207,https://www.goodrx.com/gavreto,gavreto
2208,https://www.goodrx.com/gazyva,gazyva
2209,https://www.goodrx.com/gefitinib,gefitinib
2210,https://www.goodrx.com/gelnique,gelnique
2211,https://www.goodrx.com/gemcitabine,gemcitabine
2212,https://www.goodrx.com/gemfibrozil,gemfibrozil
2213,https://www.goodrx.com/gemifloxacin,gemifloxacin
2214,https://www.goodrx.com/gemmily,gemmily
2215,https://www.goodrx.com/gemtesa,gemtesa
2216,https://www.goodrx.com/gemtuzumab,gemtuzumab
2217,https://www.goodrx.com/gemzar,gemzar
2218,https://www.goodrx.com/genadur,genadur
2219,https://www.goodrx.com/generess-fe,generess-fe
2220,https://www.goodrx.com/generlac,generlac
2221,https://www.goodrx.com/genesis,genesis
2222,https://www.goodrx.com/gengraf,gengraf
2223,https://www.goodrx.com/genotropin,genotropin
2224,https://www.goodrx.com/gentafair,gentafair
2225,https://www.goodrx.com/gentak,gentak
2226,https://www.goodrx.com/gentamicin,gentamicin
2227,https://www.goodrx.com/genvisc-850,genvisc-850
2228,https://www.goodrx.com/genvoya,genvoya
2229,https://www.goodrx.com/geodon,geodon
2230,https://www.goodrx.com/geref,geref
2231,https://www.goodrx.com/gerimal,gerimal
2232,https://www.goodrx.com/gesticare-dha,gesticare-dha
2233,https://www.goodrx.com/gianvi,gianvi
2234,https://www.goodrx.com/giazo,giazo
2235,https://www.goodrx.com/gildagia,gildagia
2236,https://www.goodrx.com/gildess-1.5-30,gildess-1.5-30
2237,https://www.goodrx.com/gildess-1-20,gildess-1-20
2238,https://www.goodrx.com/gildess-24-fe,gildess-24-fe
2239,https://www.goodrx.com/gildess-fe-1.5-30,gildess-fe-1.5-30
2240,https://www.goodrx.com/gildess-fe-1-20,gildess-fe-1-20
2241,https://www.goodrx.com/gilenya,gilenya
2242,https://www.goodrx.com/gilotrif,gilotrif
2243,https://www.goodrx.com/gimoti,gimoti
2244,https://www.goodrx.com/givlaari,givlaari
2245,https://www.goodrx.com/glassia,glassia
2246,https://www.goodrx.com/glatiramer,glatiramer
2247,https://www.goodrx.com/glatopa,glatopa
2248,https://www.goodrx.com/gleevec,gleevec
2249,https://www.goodrx.com/gleolan,gleolan
2250,https://www.goodrx.com/gleostine,gleostine
2251,https://www.goodrx.com/gliadel,gliadel
2252,https://www.goodrx.com/glimepiride,glimepiride
2253,https://www.goodrx.com/glipizide,glipizide
2254,https://www.goodrx.com/glipizide-er,glipizide-er
2255,https://www.goodrx.com/glipizide-metformin,glipizide-metformin
2256,https://www.goodrx.com/gloperba,gloperba
2257,https://www.goodrx.com/glucagen,glucagen
2258,https://www.goodrx.com/glucagon,glucagon
2259,https://www.goodrx.com/glucamide,glucamide
2260,https://www.goodrx.com/glucophage,glucophage
2261,https://www.goodrx.com/glucophage-xr,glucophage-xr
2262,https://www.goodrx.com/glucotrol,glucotrol
2263,https://www.goodrx.com/glucotrol-xl,glucotrol-xl
2264,https://www.goodrx.com/glucovance,glucovance
2265,https://www.goodrx.com/glumetza,glumetza
2266,https://www.goodrx.com/glutathione,glutathione
2267,https://www.goodrx.com/glyburide,glyburide
2268,https://www.goodrx.com/glyburide-micronized,glyburide-micronized
2269,https://www.goodrx.com/glyburide-metformin,glyburide-metformin
2270,https://www.goodrx.com/glycerol-phenylbutyrate,glycerol-phenylbutyrate
2271,https://www.goodrx.com/glyco-flex-classic,glyco-flex-classic
2272,https://www.goodrx.com/glyco-flex-feline,glyco-flex-feline
2273,https://www.goodrx.com/glyco-flex-for-dogs,glyco-flex-for-dogs
2274,https://www.goodrx.com/glycolax,glycolax
2275,https://www.goodrx.com/glycopyrrolate,glycopyrrolate
2276,https://www.goodrx.com/glynase,glynase
2277,https://www.goodrx.com/glyset,glyset
2278,https://www.goodrx.com/glyxambi,glyxambi
2279,https://www.goodrx.com/gocovri,gocovri
2280,https://www.goodrx.com/golytely,golytely
2281,https://www.goodrx.com/gonal-f,gonal-f
2282,https://www.goodrx.com/gonal-f-rff,gonal-f-rff
2283,https://www.goodrx.com/gonitro,gonitro
2284,https://www.goodrx.com/goprelto,goprelto
2285,https://www.goodrx.com/goserelin,goserelin
2286,https://www.goodrx.com/gralise,gralise
2287,https://www.goodrx.com/granisetron,granisetron
2288,https://www.goodrx.com/granisol,granisol
2289,https://www.goodrx.com/granix,granix
2290,https://www.goodrx.com/granulex,granulex
2291,https://www.goodrx.com/grastek,grastek
2292,https://www.goodrx.com/grifulvin-v,grifulvin-v
2293,https://www.goodrx.com/gris-peg,gris-peg
2294,https://www.goodrx.com/griseofulvin-microsize,griseofulvin-microsize
2295,https://www.goodrx.com/griseofulvin-ultramicrosize,griseofulvin-ultramicrosize
2296,https://www.goodrx.com/guaiatussin-ac,guaiatussin-ac
2297,https://www.goodrx.com/guaifenesin,guaifenesin
2298,https://www.goodrx.com/guaifenesin-and-dextromethorphan,guaifenesin-and-dextromethorphan
2299,https://www.goodrx.com/guaifenesin-dac,guaifenesin-dac
2300,https://www.goodrx.com/guaifenesin-dm,guaifenesin-dm
2301,https://www.goodrx.com/guaifenesin-er,guaifenesin-er
2302,https://www.goodrx.com/guaifenesin-codeine,guaifenesin-codeine
2303,https://www.goodrx.com/guaifenesin-phenylephrine,guaifenesin-phenylephrine
2304,https://www.goodrx.com/guaifenesin-pseudoephedrine,guaifenesin-pseudoephedrine
2305,https://www.goodrx.com/guanabenz,guanabenz
2306,https://www.goodrx.com/guanadrel,guanadrel
2307,https://www.goodrx.com/guanethidine,guanethidine
2308,https://www.goodrx.com/guanethidine-and-hydrochlorothiazide,guanethidine-and-hydrochlorothiazide
2309,https://www.goodrx.com/guanfacine,guanfacine
2310,https://www.goodrx.com/guanfacine-er,guanfacine-er
2311,https://www.goodrx.com/guanidine,guanidine
2312,https://www.goodrx.com/guselkumab,guselkumab
2313,https://www.goodrx.com/gvoke,gvoke
2314,https://www.goodrx.com/gynazole-1,gynazole-1
2315,https://www.goodrx.com/h.p.-acthar,h.p.-acthar
2316,https://www.goodrx.com/haegarda,haegarda
2317,https://www.goodrx.com/hailey-1.5-30,hailey-1.5-30
2318,https://www.goodrx.com/hailey-24-fe,hailey-24-fe
2319,https://www.goodrx.com/hailey-fe-1.5-30,hailey-fe-1.5-30
2320,https://www.goodrx.com/hailey-fe-1-20,hailey-fe-1-20
2321,https://www.goodrx.com/halaven,halaven
2322,https://www.goodrx.com/halcinonide,halcinonide
2323,https://www.goodrx.com/halcion,halcion
2324,https://www.goodrx.com/haldol,haldol
2325,https://www.goodrx.com/halflytely-and-bisacodyl,halflytely-and-bisacodyl
2326,https://www.goodrx.com/halobetasol,halobetasol
2327,https://www.goodrx.com/halobetasol-tazarotene,halobetasol-tazarotene
2328,https://www.goodrx.com/halog,halog
2329,https://www.goodrx.com/haloperidol,haloperidol
2330,https://www.goodrx.com/harvoni,harvoni
2331,https://www.goodrx.com/havrix,havrix
2332,https://www.goodrx.com/hcg,hcg
2333,https://www.goodrx.com/heartgard-for-cats,heartgard-for-cats
2334,https://www.goodrx.com/heartgard-for-dogs,heartgard-for-dogs
2335,https://www.goodrx.com/heartgard-plus,heartgard-plus
2336,https://www.goodrx.com/heather,heather
2337,https://www.goodrx.com/hecoria,hecoria
2338,https://www.goodrx.com/hectorol,hectorol
2339,https://www.goodrx.com/helidac,helidac
2340,https://www.goodrx.com/helixate-fs,helixate-fs
2341,https://www.goodrx.com/hemabate,hemabate
2342,https://www.goodrx.com/hemady,hemady
2343,https://www.goodrx.com/hemangeol,hemangeol
2344,https://www.goodrx.com/hematogen,hematogen
2345,https://www.goodrx.com/hematogen-fa,hematogen-fa
2346,https://www.goodrx.com/hematogen-forte,hematogen-forte
2347,https://www.goodrx.com/hemlibra,hemlibra
2348,https://www.goodrx.com/hemmorex-hc,hemmorex-hc
2349,https://www.goodrx.com/hemocyte-f,hemocyte-f
2350,https://www.goodrx.com/hemocyte-plus,hemocyte-plus
2351,https://www.goodrx.com/hemofil-m,hemofil-m
2352,https://www.goodrx.com/hemril,hemril
2353,https://www.goodrx.com/hepagam-b,hepagam-b
2354,https://www.goodrx.com/heparin-sodium,heparin-sodium
2355,https://www.goodrx.com/hepatitis-a-and-hepatitis-b-vaccine,hepatitis-a-and-hepatitis-b-vaccine
2356,https://www.goodrx.com/hepatitis-a-vaccine,hepatitis-a-vaccine
2357,https://www.goodrx.com/hepatitis-b-immune-globulin,hepatitis-b-immune-globulin
2358,https://www.goodrx.com/heplisav-b,heplisav-b
2359,https://www.goodrx.com/hepsera,hepsera
2360,https://www.goodrx.com/herceptin,herceptin
2361,https://www.goodrx.com/herceptin-hylecta,herceptin-hylecta
2362,https://www.goodrx.com/herzuma,herzuma
2363,https://www.goodrx.com/hetlioz,hetlioz
2364,https://www.goodrx.com/hetlioz-lq,hetlioz-lq
2365,https://www.goodrx.com/hexalen,hexalen
2366,https://www.goodrx.com/hiberix,hiberix
2367,https://www.goodrx.com/hibiclens,hibiclens
2368,https://www.goodrx.com/hidex,hidex
2369,https://www.goodrx.com/hiprex,hiprex
2370,https://www.goodrx.com/histex-pd,histex-pd
2371,https://www.goodrx.com/histex-ac,histex-ac
2372,https://www.goodrx.com/histex-dm,histex-dm
2373,https://www.goodrx.com/hizentra,hizentra
2374,https://www.goodrx.com/horizant,horizant
2375,https://www.goodrx.com/hpr-plus,hpr-plus
2376,https://www.goodrx.com/humalog,humalog
2377,https://www.goodrx.com/humalog-50-50,humalog-50-50
2378,https://www.goodrx.com/humalog-75-25,humalog-75-25
2379,https://www.goodrx.com/humate-p,humate-p
2380,https://www.goodrx.com/humatin,humatin
2381,https://www.goodrx.com/humatrope,humatrope
2382,https://www.goodrx.com/humira,humira
2383,https://www.goodrx.com/humulin-70-30,humulin-70-30
2384,https://www.goodrx.com/humulin-n,humulin-n
2385,https://www.goodrx.com/humulin-r,humulin-r
2386,https://www.goodrx.com/hyalgan,hyalgan
2387,https://www.goodrx.com/hycamtin,hycamtin
2388,https://www.goodrx.com/hycet,hycet
2389,https://www.goodrx.com/hycodan,hycodan
2390,https://www.goodrx.com/hycofenix,hycofenix
2391,https://www.goodrx.com/hydergine,hydergine
2392,https://www.goodrx.com/hydra-zide,hydra-zide
2393,https://www.goodrx.com/hydralazine,hydralazine
2394,https://www.goodrx.com/hydralazine-hydrochlorothiazide-and-reserpine,hydralazine-hydrochlorothiazide-and-reserpine
2395,https://www.goodrx.com/hydrea,hydrea
2396,https://www.goodrx.com/hydro-ride,hydro-ride
2397,https://www.goodrx.com/hydrochlorothiazide,hydrochlorothiazide
2398,https://www.goodrx.com/hydrocodone-er,hydrocodone-er
2399,https://www.goodrx.com/hydrocodone-acetaminophen,hydrocodone-acetaminophen
2400,https://www.goodrx.com/hydrocodone-aspirin,hydrocodone-aspirin
2401,https://www.goodrx.com/hydrocodone-chlorpheniramine,hydrocodone-chlorpheniramine
2402,https://www.goodrx.com/hydrocodone-chlorpheniramine-er,hydrocodone-chlorpheniramine-er
2403,https://www.goodrx.com/hydrocodone-chlorpheniramine-pseudoephedrine,hydrocodone-chlorpheniramine-pseudoephedrine
2404,https://www.goodrx.com/hydrocodone-homatropine,hydrocodone-homatropine
2405,https://www.goodrx.com/hydrocodone-ibuprofen,hydrocodone-ibuprofen
2406,https://www.goodrx.com/hydrocodone-pseudoephedrine,hydrocodone-pseudoephedrine
2407,https://www.goodrx.com/hydrocortisone,hydrocortisone
2408,https://www.goodrx.com/hydrocortisone-acetate,hydrocortisone-acetate
2409,https://www.goodrx.com/hydrocortisone-and-iodochlorhydroxyquin,hydrocortisone-and-iodochlorhydroxyquin
2410,https://www.goodrx.com/hydrocortisone-butyrate,hydrocortisone-butyrate
2411,https://www.goodrx.com/hydrocortisone-butyrate-lipid,hydrocortisone-butyrate-lipid
2412,https://www.goodrx.com/hydrocortisone-enema,hydrocortisone-enema
2413,https://www.goodrx.com/hydrocortisone-non-prescription,hydrocortisone-non-prescription
2414,https://www.goodrx.com/hydrocortisone-valerate,hydrocortisone-valerate
2415,https://www.goodrx.com/hydrocortisone-acetic-acid,hydrocortisone-acetic-acid
2416,https://www.goodrx.com/hydrocortisone-iodoquinol,hydrocortisone-iodoquinol
2417,https://www.goodrx.com/hydrocortisone-pramoxine,hydrocortisone-pramoxine
2418,https://www.goodrx.com/hydrodiuril,hydrodiuril
2419,https://www.goodrx.com/hydromet,hydromet
2420,https://www.goodrx.com/hydromorphone,hydromorphone
2421,https://www.goodrx.com/hydromorphone-er,hydromorphone-er
2422,https://www.goodrx.com/hydropres,hydropres
2423,https://www.goodrx.com/hydroquinone,hydroquinone
2424,https://www.goodrx.com/hydroquinone-sunscreen,hydroquinone-sunscreen
2425,https://www.goodrx.com/hydroquinone-time-release,hydroquinone-time-release
2426,https://www.goodrx.com/hydroxocobalamin,hydroxocobalamin
2427,https://www.goodrx.com/hydroxychloroquine,hydroxychloroquine
2428,https://www.goodrx.com/hydroxyprogesterone,hydroxyprogesterone
2429,https://www.goodrx.com/hydroxypropyl-cellulose,hydroxypropyl-cellulose
2430,https://www.goodrx.com/hydroxyurea,hydroxyurea
2431,https://www.goodrx.com/hydroxyzine-hydrochloride,hydroxyzine-hydrochloride
2432,https://www.goodrx.com/hydroxyzine-pamoate,hydroxyzine-pamoate
2433,https://www.goodrx.com/hygroton,hygroton
2434,https://www.goodrx.com/hylafem,hylafem
2435,https://www.goodrx.com/hylatopic,hylatopic
2436,https://www.goodrx.com/hylatopicplus,hylatopicplus
2437,https://www.goodrx.com/hylorel,hylorel
2438,https://www.goodrx.com/hyomax-dt,hyomax-dt
2439,https://www.goodrx.com/hyomax-ft,hyomax-ft
2440,https://www.goodrx.com/hyomax-sl,hyomax-sl
2441,https://www.goodrx.com/hyomax-sr,hyomax-sr
2442,https://www.goodrx.com/hyophen,hyophen
2443,https://www.goodrx.com/hyoscyamine,hyoscyamine
2444,https://www.goodrx.com/hyoscyamine-and-phenyltoloxamine,hyoscyamine-and-phenyltoloxamine
2445,https://www.goodrx.com/hyoscyamine-er,hyoscyamine-er
2446,https://www.goodrx.com/hyosyne,hyosyne
2447,https://www.goodrx.com/hypercare,hypercare
2448,https://www.goodrx.com/hyperrho,hyperrho
2449,https://www.goodrx.com/hysingla-er,hysingla-er
2450,https://www.goodrx.com/hytrin,hytrin
2451,https://www.goodrx.com/hyzaar,hyzaar
2452,https://www.goodrx.com/hyzyd,hyzyd
2453,https://www.goodrx.com/ibandronate,ibandronate
2454,https://www.goodrx.com/ibrance,ibrance
2455,https://www.goodrx.com/ibrexafungerp,ibrexafungerp
2456,https://www.goodrx.com/ibrutinib,ibrutinib
2457,https://www.goodrx.com/ibsrela,ibsrela
2458,https://www.goodrx.com/ibudone,ibudone
2459,https://www.goodrx.com/ibuprofen,ibuprofen
2460,https://www.goodrx.com/ibuprofen-junior-strength,ibuprofen-junior-strength
2461,https://www.goodrx.com/ibuprofen-lysine,ibuprofen-lysine
2462,https://www.goodrx.com/ibuprofen-non-prescription,ibuprofen-non-prescription
2463,https://www.goodrx.com/ibuprofen-pm,ibuprofen-pm
2464,https://www.goodrx.com/ibuprofen-famotidine,ibuprofen-famotidine
2465,https://www.goodrx.com/ibuprofen-pseudoephedrine,ibuprofen-pseudoephedrine
2466,https://www.goodrx.com/ibutilide-fumarate,ibutilide-fumarate
